RowNumber,CreditScore,1Ger2Fr3Sp,Male1_Female0,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Complain,Satisfaction Score,1Dia2Gold3Silver,Points Earned
7876,697,2,0,38,1,182065.85,1,1,0,49503.5,0,0,1,3,605
7877,623,2,1,45,0,0,1,1,0,196533.72,1,1,2,4,679
7878,494,3,0,41,2,69974.66,2,1,0,188426.13,1,1,4,4,997
7879,731,2,0,38,10,123711.73,2,1,0,171340.68,1,1,1,1,361
7880,657,2,1,44,6,76495.04,1,1,0,79071.89,0,0,4,4,721
7881,744,2,0,38,9,0,2,0,0,20940.76,0,0,5,2,629
7882,774,3,1,46,9,0,2,1,1,34774.26,0,0,2,4,919
7883,850,1,0,45,1,121874.89,1,0,0,6865.41,1,1,3,1,469
7884,551,2,0,45,6,0,2,1,1,51143.43,0,0,1,3,692
7885,638,2,1,36,6,188455.19,1,0,0,47031.4,1,1,2,1,642
7886,792,2,0,42,0,99045.93,2,1,0,47160.01,0,0,3,3,758
7887,666,2,0,36,8,0,1,0,1,158666.99,0,0,3,3,507
7888,716,1,0,30,2,205770.78,2,0,0,65464.66,0,0,2,3,764
7889,594,2,0,31,0,79340.95,1,1,0,78255.86,0,0,5,2,400
7890,600,1,1,57,9,138456.03,2,1,1,103548.25,0,0,3,1,956
7891,565,2,1,49,7,0,2,1,1,89609.26,0,0,4,2,579
7892,678,1,1,48,2,101099.9,2,0,1,193476.04,0,0,1,2,788
7893,648,3,0,31,5,0,2,1,1,5199.02,0,0,2,1,980
7894,642,2,1,40,8,109219.83,1,1,0,52827.51,0,0,5,4,520
7895,706,1,1,67,1,123276.69,2,1,1,86507.88,1,1,1,1,906
7896,668,3,1,43,10,113034.31,1,1,1,100423.88,0,0,5,2,470
7897,635,3,1,41,1,0,2,1,0,175611.5,0,0,2,3,796
7898,603,3,1,30,6,129548.5,2,1,1,19282.85,0,0,2,4,553
7899,635,2,0,72,4,74812.84,1,0,1,27448.33,0,0,5,3,627
7900,642,2,0,40,7,0,2,1,0,183963.34,0,0,1,2,882
7901,785,3,0,54,1,0,2,1,0,45113.92,1,1,5,2,287
7902,628,1,0,28,3,153538.13,2,1,0,110776.01,0,0,4,3,579
7903,499,2,0,38,9,0,2,0,1,183042.2,0,0,2,3,642
7904,567,3,1,34,10,0,2,0,1,161571.79,0,0,5,1,391
7905,449,3,1,32,0,155619.36,1,1,1,166692.03,0,0,1,3,667
7906,701,3,1,35,10,159693.9,2,1,1,71173.64,0,0,3,1,752
7907,613,3,1,37,3,171653.17,1,0,1,5353.12,0,0,4,1,512
7908,683,1,0,39,2,47685.47,2,1,1,86019.48,0,0,4,4,649
7909,581,2,1,35,4,0,2,0,1,86383.82,0,0,5,2,453
7910,620,2,1,61,5,0,1,0,0,31641.52,1,1,3,3,586
7911,561,3,1,28,6,123692,1,1,1,70548.96,0,0,4,3,615
7912,558,1,1,26,1,148853.29,2,1,1,24411.02,0,0,5,4,407
7913,642,2,1,35,2,133161.95,1,0,1,122254.86,0,0,3,3,460
7914,805,1,1,24,6,143221.35,2,1,0,186035.72,0,0,5,1,545
7915,687,2,1,35,9,0,2,0,1,73133.82,0,0,5,2,900
7916,695,3,1,56,1,0,3,1,0,187734.49,1,1,2,1,231
7917,562,2,1,33,6,0,2,1,0,111590.35,0,0,3,1,933
7918,613,1,1,38,9,126265.88,2,0,0,15859.95,0,0,2,1,571
7919,589,2,1,37,5,0,1,1,0,61324.87,0,0,1,1,359
7920,593,3,1,31,8,112713.34,1,1,1,176868.89,0,0,2,3,710
7921,714,2,1,34,5,141173.03,1,0,1,98896.06,0,0,5,4,536
7922,588,3,0,35,7,0,2,1,1,108739.15,0,0,1,4,221
7923,679,3,1,39,6,0,2,1,0,12266.06,0,0,2,3,702
7924,730,3,1,38,5,118866.36,1,1,1,163317.5,0,0,1,1,308
7925,833,2,1,47,2,0,2,1,1,182247.77,0,0,5,4,418
7926,586,3,0,33,7,0,2,1,1,168261.4,0,0,4,4,554
7927,567,3,0,54,5,92316.31,2,1,0,158590.66,1,1,1,1,916
7928,637,1,1,30,1,122185.53,1,1,0,102566.46,1,1,2,3,782
7929,711,2,1,38,4,123345.85,1,1,0,141827.83,0,0,2,3,572
7930,828,2,1,30,4,73070.18,2,0,0,161671.15,0,0,4,4,534
7931,500,3,1,38,7,0,2,0,0,192013.23,0,0,2,1,870
7932,807,2,1,47,1,95120.59,1,0,0,127875.1,0,0,3,2,468
7933,850,2,1,40,8,102800.65,1,1,0,60811.56,0,0,3,1,833
7934,782,2,0,70,7,97072.42,1,0,1,131177.22,0,0,3,3,714
7935,629,3,1,31,6,132876.55,1,1,1,130862.11,0,0,3,2,342
7936,582,3,1,33,6,0,2,0,1,72970.93,0,0,4,1,475
7937,468,2,1,22,2,0,2,1,0,28123.99,0,0,5,2,241
7938,670,2,1,36,3,0,1,1,0,140754.19,1,1,3,2,534
7939,805,2,1,39,2,0,1,0,0,166650.32,0,0,1,2,417
7940,720,2,1,26,10,51962.91,2,1,0,45507.24,0,0,1,2,476
7941,781,3,0,29,6,98759.89,1,0,0,112202.64,0,0,2,3,494
7942,592,1,1,33,2,156570.86,1,1,1,37140.2,0,0,1,2,376
7943,542,2,0,42,1,0,1,1,1,178256.58,1,1,2,3,600
7944,532,2,1,42,1,159024.71,1,1,0,100982.93,1,1,5,3,564
7945,520,2,0,39,1,73493.17,1,0,1,109626.13,1,1,2,4,721
7946,759,2,0,45,8,0,2,1,1,99251.24,0,0,1,1,292
7947,473,2,0,35,6,69617.36,1,1,0,143345.69,0,0,1,2,959
7948,639,3,0,35,5,136526.26,2,1,0,59653.03,0,0,4,3,616
7949,705,2,1,25,3,113736.27,1,0,1,196864.61,0,0,2,2,645
7950,530,2,1,52,1,106723.28,1,0,0,109960.4,1,1,3,2,284
7951,516,1,0,33,10,138847.9,1,1,1,127256.7,0,0,3,1,465
7952,850,2,0,40,0,0,2,1,0,1099.95,0,0,4,2,980
7953,746,1,0,33,2,107868.14,2,1,1,146192.4,0,0,1,3,459
7954,622,1,1,33,3,96926.12,2,1,0,48553.77,0,0,2,2,776
7955,743,2,1,30,7,77599.23,1,0,0,144407.1,0,0,5,3,682
7956,732,1,1,38,5,178787.54,1,1,1,195760.53,0,0,3,1,305
7957,850,2,1,81,5,0,2,1,1,44827.47,0,0,2,4,237
7958,850,1,0,34,3,129668.43,2,1,1,88743.99,0,0,5,4,468
7959,686,2,1,34,6,146178.13,2,1,1,88837.11,0,0,2,4,946
7960,556,2,0,40,8,0,2,1,0,62112.7,0,0,2,2,349
7961,673,2,1,37,4,0,2,0,0,163563.07,0,0,3,1,333
7962,809,2,0,38,2,154763.21,2,1,1,174800.31,0,0,5,1,733
7963,634,1,0,56,3,116251.24,1,0,1,42429.88,1,1,4,3,964
7964,630,2,1,37,6,0,2,1,1,82647.65,0,0,3,3,970
7965,564,1,0,30,0,100954.88,2,0,0,134175.15,0,0,1,2,747
7966,625,2,0,51,4,124620.01,2,1,0,92243.94,1,1,4,1,513
7967,677,3,0,34,4,0,2,1,1,6175.53,0,0,4,1,839
7968,583,2,1,40,9,112701.04,1,0,0,29213.63,0,0,3,1,301
7969,592,3,1,45,8,84692.5,1,0,1,67214.02,0,0,5,1,551
7970,637,1,1,49,2,108204.52,1,1,0,169037.84,1,1,3,1,675
7971,850,2,1,30,6,86449.39,1,1,1,188809.23,0,0,2,3,755
7972,633,3,1,42,10,0,1,0,1,79408.17,0,0,2,4,660
7973,751,1,1,36,5,73194.99,1,1,1,89222.66,0,0,3,2,301
7974,592,1,1,31,7,124593.23,1,1,0,86079.67,0,0,2,1,326
7975,716,1,1,50,2,119655.77,1,1,1,12944.17,1,1,4,2,496
7976,641,1,1,42,3,121765.37,2,1,1,166516.84,0,0,5,4,433
7977,849,2,1,35,4,110837.73,1,0,0,126419.8,0,0,3,2,599
7978,647,3,1,47,10,99835.17,1,0,1,89103.05,0,0,3,1,554
7979,608,1,0,30,2,91057.37,2,1,0,132973.17,0,0,4,3,379
7980,555,2,0,26,7,0,2,1,0,93122.41,0,0,3,4,591
7981,497,3,1,27,7,149400.27,1,0,0,167522.19,0,0,4,3,423
7982,599,1,1,38,9,89111.63,1,0,0,157239.6,0,0,3,4,600
7983,545,1,1,33,1,132527.9,2,0,1,107429.71,0,0,5,4,898
7984,774,2,0,36,9,114997.42,1,1,0,75304.09,0,0,2,1,244
7985,464,2,1,46,6,161798.53,1,1,0,182944.47,0,0,5,4,343
7986,696,1,0,27,2,96129.32,2,1,1,5983.7,0,0,1,2,459
7987,667,3,1,45,3,0,2,0,0,163655.01,0,0,1,4,814
7988,812,2,1,32,5,133050.97,2,1,0,89385.92,0,0,2,4,240
7989,516,2,1,51,8,120124.35,2,0,1,168773.54,0,0,2,2,286
7990,645,2,1,39,8,0,2,0,0,96864.36,0,0,5,4,287
7991,664,3,1,32,5,133705.74,1,0,0,134455.84,0,0,1,4,977
7992,427,3,0,39,9,0,2,1,0,28368.37,0,0,2,1,489
7993,685,2,0,40,7,0,2,1,0,103898.59,0,0,2,2,858
7994,585,2,0,33,4,152805.05,1,1,0,63239.65,0,0,1,3,385
7995,519,1,0,21,1,151701.45,3,1,1,170138.68,1,1,1,4,623
7996,708,2,0,67,1,0,2,0,1,3837.08,0,0,1,1,652
7997,717,2,0,22,5,112465.06,1,1,1,92977.75,0,0,3,1,250
7998,465,1,1,24,6,156007.09,1,1,0,191368.37,0,0,4,1,865
7999,829,1,1,28,3,132405.52,3,1,0,104889.2,1,1,1,2,536
8000,826,2,1,26,5,142662.68,1,0,0,60285.3,0,0,3,1,334
8001,747,1,1,36,8,102603.3,2,1,1,180693.61,0,0,3,3,751
8002,707,3,1,32,9,0,2,1,0,126475.79,0,0,2,2,947
8003,590,3,1,37,1,0,2,0,0,133535.99,0,0,2,3,930
8004,603,3,1,57,6,105000.85,2,1,1,87412.24,1,1,3,1,281
8005,615,2,1,45,5,0,2,1,1,164886.64,0,0,4,1,537
8006,634,2,0,36,1,69518.95,1,1,0,116238.39,0,0,5,2,541
8007,716,1,1,41,8,126145.54,2,1,1,138051.19,0,0,5,4,992
8008,647,2,1,41,4,138937.35,1,1,1,101617.64,1,1,5,1,918
8009,591,1,0,44,10,113581.98,1,1,0,1985.41,0,0,5,3,645
8010,574,2,1,34,1,112572.39,1,0,0,165626.6,0,0,3,3,788
8011,467,1,1,51,10,114514.71,2,1,0,177784.68,1,1,2,4,681
8012,701,2,0,35,2,0,2,1,1,65765.22,0,0,5,2,939
8013,747,2,0,34,10,0,2,1,1,50759.8,0,0,3,3,740
8014,650,2,1,32,2,84906.45,1,1,0,163216.48,0,0,1,3,902
8015,731,3,0,39,2,126816.18,1,1,1,74850.93,0,0,1,4,403
8016,638,1,0,26,1,105249.76,2,1,1,23491.09,0,0,4,4,711
8017,569,3,1,41,2,0,2,1,0,134272.57,0,0,5,4,991
8018,459,1,1,50,5,109387.9,1,1,0,155721.15,0,0,3,2,894
8019,632,1,1,23,3,122478.51,1,1,0,147230.77,1,1,5,2,390
8020,683,2,0,73,8,137732.23,2,1,1,133210.44,0,0,4,2,959
8021,850,2,0,46,2,157866.77,1,1,1,18986.12,0,0,3,3,482
8022,512,2,0,41,6,0,1,1,1,100507.81,0,0,3,2,920
8023,616,2,0,31,3,136789.14,1,1,0,59346.4,1,1,1,2,861
8024,664,2,1,36,1,0,2,1,1,95372.64,0,0,4,2,507
8025,694,2,1,30,10,144684.03,1,1,1,31805.49,0,0,5,1,412
8026,655,2,1,24,9,107065.31,1,1,1,51959.82,0,0,5,3,873
8027,607,2,0,33,8,91301.72,1,0,1,130824.57,0,0,5,1,480
8028,684,3,1,39,4,207034.96,2,0,0,157694.76,1,1,4,1,800
8029,763,3,1,37,8,0,2,1,1,933.38,0,0,1,1,560
8030,671,3,1,50,8,0,1,0,1,2560.11,0,0,1,3,678
8031,592,3,1,38,3,0,1,1,1,12905.89,1,1,1,2,983
8032,666,3,0,36,6,0,2,1,0,176692.87,0,0,3,3,990
8033,667,2,1,34,5,0,2,1,1,102908.63,0,0,4,2,927
8034,850,3,1,36,6,0,2,0,1,41291.05,0,0,2,4,234
8035,622,3,1,42,9,0,2,1,0,119127.06,0,0,5,4,884
8036,577,2,0,30,8,92472.1,2,0,1,126434.61,0,0,4,4,569
8037,555,3,1,21,1,0,2,0,0,103901.35,0,0,1,1,599
8038,547,2,1,62,10,127738.75,2,1,1,85153,0,0,4,3,666
8039,613,1,0,50,5,101242.98,2,1,0,12493.61,0,0,4,2,574
8040,672,2,0,43,4,92599.55,2,1,1,167336.78,0,0,4,3,274
8041,624,3,0,36,10,0,2,0,1,186180.42,0,0,5,3,230
8042,698,3,0,50,1,0,4,1,0,88566.9,1,1,3,2,341
8043,606,2,1,37,6,82373.94,1,0,0,172526.9,1,1,3,2,632
8044,720,3,1,31,4,141356.47,1,0,0,137985.69,0,0,2,4,637
8045,835,2,1,23,9,0,1,1,0,19793.73,1,1,4,4,955
8046,771,3,0,47,3,72664,2,1,1,107874.39,0,0,4,3,862
8047,811,2,0,47,3,123365.34,2,0,0,171995.34,0,0,4,3,601
8048,734,1,1,33,5,121898.58,1,1,0,61829.89,0,0,4,2,659
8049,548,3,1,33,6,0,1,1,1,31728.35,0,0,4,3,855
8050,652,2,0,31,3,103696.97,3,0,0,155221.05,1,1,4,4,897
8051,707,2,1,33,2,0,2,0,0,130866.95,0,0,4,3,993
8052,605,1,0,56,1,74129.18,2,1,1,62199.78,1,1,1,2,969
8053,623,2,0,34,9,0,1,1,0,24255.21,0,0,1,1,333
8054,686,1,1,29,3,185379.02,1,1,0,64679.07,0,0,3,4,713
8055,525,1,0,47,1,118087.68,1,1,0,88120.78,1,1,3,1,310
8056,657,3,1,41,8,109402.13,1,1,1,66463.62,0,0,4,3,988
8057,730,1,0,33,7,130367.87,1,1,0,15142.1,1,1,2,3,910
8058,816,1,0,34,2,108410.87,2,1,0,102908.91,0,0,4,2,555
8059,484,2,0,50,2,90408.16,2,0,0,48170.57,0,0,5,3,959
8060,728,2,0,34,6,90425.15,2,1,1,11597.69,0,0,1,4,439
8061,730,3,0,39,6,140094.59,1,1,0,172450.04,1,1,4,3,408
8062,477,3,1,31,9,0,2,0,1,184061.17,0,0,1,4,295
8063,663,1,0,46,6,95439.4,1,1,1,21038.58,1,1,4,1,825
8064,549,1,1,34,6,204017.4,2,1,0,109538.35,0,0,1,3,872
8065,714,3,1,29,9,0,2,1,0,129192.55,0,0,3,1,323
8066,430,1,1,49,3,137115.16,1,1,0,146516.86,1,1,1,3,404
8067,504,1,1,43,5,134740.19,2,1,0,181430.91,0,0,1,4,640
8068,530,2,0,29,5,0,2,0,0,121451.21,0,0,4,3,696
8069,619,1,1,29,4,98955.87,1,0,1,131712.51,0,0,2,4,337
8070,617,1,1,44,9,49157.09,2,1,0,53294.17,0,0,3,1,635
8071,791,1,1,31,1,130240.33,1,0,0,96546.55,0,0,1,3,608
8072,609,2,1,48,1,108019.27,3,1,1,184524.65,1,1,5,2,559
8073,780,1,1,51,4,126725.25,1,1,0,195259.31,1,1,3,1,744
8074,777,1,0,34,5,96693.66,1,1,1,172618.52,0,0,2,4,971
8075,817,1,0,27,7,129810.6,1,1,1,59259.44,0,0,5,4,675
8076,850,2,1,58,8,156652.13,1,0,0,25899.21,1,1,3,2,451
8077,732,2,0,36,9,0,1,0,0,3749,1,1,1,4,748
8078,693,2,1,40,4,130661.96,1,1,1,101918.96,0,0,3,4,910
8079,576,2,0,50,8,0,2,1,1,57802.62,0,0,4,2,905
8080,643,2,1,37,6,0,2,0,0,142454.77,0,0,1,1,604
8081,757,2,1,47,3,130747.1,1,1,0,143829.54,0,0,1,4,303
8082,569,1,1,30,6,106629.49,1,0,1,44114.88,0,0,4,3,644
8083,772,3,1,36,3,112029.83,1,1,1,186948.35,0,0,2,4,776
8084,576,1,1,29,7,130575.26,1,0,1,173629.78,0,0,3,2,233
8085,608,1,1,28,4,96679.71,1,1,1,49133.45,0,0,3,2,988
8086,794,2,1,33,0,0,2,0,0,178122.71,0,0,1,1,755
8087,593,2,1,50,6,171740.69,1,0,0,20893.61,0,0,4,4,602
8088,597,3,1,38,1,0,2,1,0,41303.29,0,0,3,1,476
8089,541,1,0,39,9,100116.67,1,1,1,199808.1,1,1,2,3,635
8090,692,1,1,24,2,120596.93,1,0,1,180490.53,0,0,5,1,466
8091,697,2,0,48,1,0,2,1,1,87400.53,0,0,5,1,553
8092,768,2,1,29,2,95984.69,2,1,1,73686.75,0,0,5,1,631
8093,802,2,1,38,1,142557.11,1,1,1,172497.73,0,0,4,1,670
8094,584,2,1,47,5,0,2,1,0,89286.29,0,0,5,3,343
8095,614,3,1,66,2,0,2,0,1,180082.7,0,0,5,4,778
8096,850,1,0,36,6,143644.16,1,1,0,22102.25,1,1,3,2,728
8097,671,2,0,38,6,132129.72,1,0,1,76068.95,0,0,1,4,593
8098,626,2,0,52,0,0,2,1,0,32159.46,1,1,3,4,959
8099,770,2,0,68,2,183555.24,1,0,0,159557.28,1,1,5,2,561
8100,633,2,1,38,2,91902.56,2,1,1,107673.35,0,0,5,3,913
8101,663,2,1,40,6,156218.19,1,0,1,33607.72,0,0,5,4,375
8102,581,1,0,43,5,93259.57,3,1,0,141035.65,1,1,5,1,276
8103,561,1,0,45,2,168085.38,2,0,1,115719.08,0,0,4,3,998
8104,479,1,1,51,1,107714.74,3,1,0,86128.21,1,1,2,1,451
8105,769,2,0,31,6,117852.26,2,1,0,147668.64,0,0,5,1,533
8106,659,3,1,60,2,0,1,1,0,177480.45,1,1,2,3,365
8107,590,3,0,51,10,84474.62,2,1,1,190937.09,0,0,3,2,690
8108,560,2,1,50,3,0,2,1,0,84531.79,0,0,2,4,308
8109,437,1,1,35,6,126803.34,2,1,1,161133.4,0,0,3,1,628
8110,661,2,0,34,0,0,2,1,0,185555.63,0,0,5,4,996
8111,677,1,0,36,10,68806.84,1,1,0,33075.24,0,0,3,3,772
8112,560,2,0,31,3,115141.18,1,1,0,39806.75,0,0,5,4,558
8113,578,2,0,35,2,0,2,0,1,26389.92,0,0,1,4,579
8114,421,3,1,34,6,90723.36,1,1,1,12162.76,0,0,5,3,417
8115,492,1,0,49,2,151249.45,2,1,1,167237.94,0,0,4,3,543
8116,545,2,0,32,6,0,2,1,1,52067.37,0,0,5,4,277
8117,640,1,0,43,9,94752.49,1,1,0,184006.36,1,1,4,1,523
8118,624,3,0,34,6,0,1,1,0,582.59,1,1,5,2,468
8119,577,3,1,28,7,0,1,1,0,143274.41,0,0,2,4,987
8120,704,2,1,31,5,132084.66,3,1,1,54474.48,1,1,4,1,246
8121,523,2,1,45,5,0,2,1,1,121428.2,0,0,2,4,386
8122,793,2,1,35,2,0,2,1,1,79704.12,0,0,4,1,347
8123,564,2,0,53,2,45472.28,1,1,1,41055.71,1,1,5,2,286
8124,711,2,1,33,1,0,1,0,0,41590.4,0,0,3,4,824
8125,791,1,0,33,10,130229.71,2,0,0,54019.93,1,1,1,2,414
8126,629,1,0,38,9,123948.85,1,1,0,76053.07,0,0,5,1,564
8127,729,1,1,39,6,127415.85,1,1,1,184977.2,1,1,3,4,902
8128,651,1,1,35,8,110067.71,1,1,0,127678.95,1,1,2,3,689
8129,695,3,1,39,4,65521.2,1,1,1,1243.97,0,0,5,2,494
8130,847,3,1,31,5,0,2,1,1,76326.67,0,0,4,4,791
8131,704,2,1,47,5,0,2,1,1,145338.61,0,0,4,3,308
8132,613,1,1,33,3,155736.42,2,1,1,57751.21,0,0,4,2,633
8133,692,3,0,29,4,0,2,0,0,138880.24,0,0,2,1,983
8134,720,2,0,34,3,118307.57,2,1,1,136120.29,0,0,2,3,410
8135,577,2,1,41,6,0,1,1,1,167621.18,0,0,2,1,545
8136,710,1,0,24,7,103099.17,2,1,0,173276.62,0,0,1,1,621
8137,716,2,0,38,1,0,2,1,1,99661.46,0,0,2,1,266
8138,410,2,1,33,6,125789.69,1,0,0,66333.56,1,1,3,1,816
8139,584,1,0,36,4,109646.83,1,1,1,70240.79,0,0,1,4,990
8140,792,2,1,30,1,127187.86,1,1,1,113553.42,0,0,3,4,921
8141,605,2,0,36,6,0,1,0,1,690.84,0,0,4,1,373
8142,486,3,1,24,1,0,1,1,0,98802.76,0,0,5,1,937
8143,615,2,1,41,4,130385.82,1,0,1,130661.95,0,0,2,4,448
8144,676,2,1,23,1,107787.47,1,0,1,116378.82,0,0,5,4,597
8145,571,2,1,34,1,99325.04,2,0,1,186052.15,0,0,3,1,922
8146,850,2,0,37,9,0,1,0,0,100101.06,0,0,5,1,814
8147,717,2,1,48,7,123764.95,1,1,1,169952.82,0,0,5,1,652
8148,642,1,0,39,8,128264.03,1,1,0,61792.76,1,1,1,3,280
8149,780,3,1,47,7,86006.21,1,1,1,37973.13,0,0,1,1,348
8150,492,1,0,38,8,57068.43,2,1,0,188974.81,0,0,3,2,914
8151,760,1,1,29,5,103607.24,2,0,1,86334.64,0,0,2,3,588
8152,500,3,1,40,1,99004.24,1,1,1,152845.99,0,0,5,3,481
8153,654,3,0,36,2,0,2,1,1,146652.11,0,0,1,2,576
8154,606,3,0,25,3,147386.72,3,1,0,45482.04,1,1,5,4,405
8155,367,3,1,42,6,93608.28,1,1,0,168816.73,1,1,3,2,592
8156,799,3,1,38,2,0,2,1,1,59297.34,0,0,1,1,780
8157,434,1,1,71,9,119496.87,1,1,0,125848.88,0,0,3,4,690
8158,719,3,0,32,7,0,1,0,0,76264.27,0,0,3,2,677
8159,641,2,0,37,2,0,2,1,0,3939.87,0,0,2,4,512
8160,461,3,0,25,6,0,2,1,1,15306.29,0,0,1,2,539
8161,790,1,0,25,5,152885.77,1,1,0,58214.79,0,0,4,4,938
8162,588,2,1,31,4,99607.37,2,0,1,35877.03,0,0,2,1,842
8163,621,2,1,27,4,137003.68,1,1,0,21254.06,0,0,4,4,609
8164,768,1,1,48,3,122831.58,1,1,1,24533.89,1,1,2,2,813
8165,681,3,1,38,2,99811.44,2,1,0,23531.5,0,0,1,1,568
8166,606,3,1,37,8,154712.58,2,1,0,89099.18,0,0,5,1,577
8167,542,3,1,37,8,0,1,1,1,807.06,0,0,3,3,842
8168,713,1,0,24,7,147687.24,1,1,1,121592.5,0,0,2,1,306
8169,597,3,0,33,2,0,2,1,1,4700.66,0,0,3,3,955
8170,635,2,1,27,3,127009.83,1,1,0,161909.95,0,0,1,3,686
8171,599,1,1,61,1,124737.96,1,0,1,90389.61,1,1,3,2,914
8172,496,3,0,44,0,179356.28,2,1,0,2919.21,1,1,1,2,326
8173,759,3,1,31,8,0,2,1,1,99086.74,0,0,3,2,451
8174,757,1,1,31,1,127320.36,3,1,0,163170.32,0,0,5,2,892
8175,564,3,1,31,0,125175.58,1,1,1,72757.33,0,0,5,1,572
8176,561,2,0,22,6,186788.96,2,1,0,73286.8,0,0,5,4,964
8177,702,2,1,40,3,148556.74,1,0,1,146056.29,0,0,2,4,489
8178,678,1,0,40,8,128644.46,1,0,0,167673.37,0,0,2,3,751
8179,707,2,0,46,7,127476.73,2,1,1,146011.55,0,0,4,4,278
8180,610,2,0,27,9,159561.93,1,0,1,103381.47,0,0,3,1,513
8181,744,2,1,42,1,112419.92,1,1,1,83022.92,0,0,3,4,367
8182,598,2,1,28,8,129991.76,2,0,1,46041.08,0,0,3,4,573
8183,562,3,1,36,5,0,1,0,1,182843.24,0,0,5,1,615
8184,621,3,0,59,2,0,2,1,1,171364.18,0,0,4,2,740
8185,659,2,0,50,3,0,1,1,0,183399.12,1,1,5,2,818
8186,722,1,0,40,6,89175.06,2,0,1,152883.95,0,0,4,2,984
8187,606,2,0,39,3,0,2,1,0,50560.45,1,1,2,3,612
8188,603,3,0,39,5,162390.52,2,1,0,54702.66,0,0,5,3,293
8189,506,1,0,59,3,190353.08,1,1,0,78365.75,0,0,4,2,797
8190,715,2,1,21,8,0,2,1,0,68666.63,0,0,2,2,827
8191,690,2,1,47,2,0,2,1,0,151375.73,0,0,2,2,289
8192,644,2,0,40,10,139180.97,1,1,1,19959.67,0,0,3,2,898
8193,589,2,1,36,8,114435.47,1,1,0,26955.72,0,0,5,4,688
8194,592,2,0,66,5,149950.19,1,1,1,76267.59,0,0,4,1,404
8195,632,2,1,42,4,126115.6,1,1,0,100998.5,0,0,2,3,572
8196,577,1,0,59,7,111396.97,1,0,1,191070.01,0,0,5,4,583
8197,588,2,1,30,3,115007.08,1,0,0,176858.5,0,0,1,2,572
8198,617,2,1,54,6,102141.9,1,1,1,45325.26,0,0,4,2,746
8199,668,3,0,36,3,133686.52,1,1,0,190958.48,1,1,3,1,668
8200,810,2,1,32,9,120879.73,2,0,1,78896.59,0,0,2,2,578
8201,767,3,1,47,5,0,1,1,0,121964.46,1,1,5,3,273
8202,718,3,0,49,10,82321.88,1,0,1,11144.4,0,0,3,4,843
8203,589,3,0,27,4,0,2,1,0,144181.48,0,0,2,3,908
8204,778,3,1,33,5,116474.28,2,1,1,32757.55,0,0,2,3,445
8205,724,2,0,34,3,132352.69,1,1,0,80320.3,0,0,4,1,798
8206,477,1,0,39,4,182491.57,1,1,0,185830.72,0,0,3,4,333
8207,580,2,1,34,6,0,2,1,1,160095.31,0,0,5,1,721
8208,566,3,1,63,2,120787.18,2,1,1,52198.84,0,0,4,4,803
8209,711,2,0,29,3,130181.47,2,1,0,31811.44,0,0,5,4,719
8210,706,1,1,32,5,88348.43,2,1,1,104181.78,0,0,2,4,641
8211,703,3,1,31,6,0,2,1,1,67667.19,0,0,3,2,975
8212,679,1,1,39,2,146186.28,2,1,1,193974.47,0,0,4,4,412
8213,603,2,1,32,7,0,1,1,0,198055.94,1,1,3,4,642
8214,598,3,1,34,0,104488.17,1,0,1,43249.67,0,0,5,4,547
8215,836,1,0,32,4,109196.67,2,1,0,55218.02,0,0,4,1,246
8216,687,2,0,61,7,80538.56,1,1,0,131305.37,1,1,4,1,274
8217,704,1,1,41,4,109026.8,2,1,1,43117.1,0,0,2,1,345
8218,605,1,1,75,2,61319.63,1,0,1,186655.11,0,0,2,4,470
8219,516,2,0,40,9,0,2,0,1,33266.29,0,0,2,2,693
8220,572,2,0,39,2,0,2,1,1,555.28,0,0,5,2,967
8221,557,2,1,42,6,177822.03,1,1,0,150944.31,1,1,3,2,513
8222,443,1,1,59,4,110939.3,1,1,0,72846.58,1,1,5,2,304
8223,604,1,1,25,7,165413.43,1,1,1,35279.74,0,0,2,4,616
8224,483,2,1,27,1,77805.66,1,1,1,2101.89,0,0,2,2,279
8225,702,2,1,50,3,0,2,0,0,94949.84,0,0,4,3,726
8226,670,3,0,57,3,175575.95,2,1,0,99061.75,1,1,5,1,843
8227,804,3,0,38,3,124197.22,1,1,0,74692.06,0,0,2,2,271
8228,850,2,0,30,3,0,2,1,0,116692.8,0,0,5,4,451
8229,554,2,0,39,10,160132.75,1,1,0,32824.15,0,0,5,3,981
8230,588,1,0,37,7,70258.88,2,1,0,139607.61,0,0,2,1,258
8231,758,1,1,32,4,162657.64,2,1,1,115525.13,0,0,2,3,708
8232,787,1,1,43,0,132217.45,1,1,0,20955.03,1,1,2,1,314
8233,582,3,1,25,9,148042.97,2,1,0,52341.15,0,0,5,1,310
8234,633,3,0,33,4,92855.02,1,1,1,159813.18,0,0,3,4,804
8235,766,1,1,47,9,129289.98,1,1,0,169935.46,1,1,4,2,286
8236,564,3,1,37,9,100252.18,1,1,1,146033.52,0,0,3,2,500
8237,602,3,1,37,3,107592.89,2,0,1,153122.73,0,0,3,3,493
8238,649,2,1,39,3,113096.41,1,1,1,60335.24,0,0,5,2,946
8239,679,3,0,40,7,0,2,1,1,163757.29,0,0,2,3,610
8240,639,3,1,34,7,149940.04,2,0,0,156648.81,0,0,2,3,938
